sample_id,pca_introgression_affinity,subgenome,condition,panel_type,analysis_group,within_introgressed_rank
37_Catuai99,-71.44124119478253,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
38_Et38C3,-56.53994398656825,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
39_Guatemalense,-70.58974182936396,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
LINN32,-18.22221306657983,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
Amsterdam,-69.00328043457708,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
BB1,-70.57549430060608,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
TIP1,-70.17225840031335,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
1,-35.88274243352937,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
2,-37.87080976956723,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
3,-37.83461759339952,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
4,-35.89241089760019,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
5,-37.60060805732112,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
6,-35.50924422497432,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
7,-36.76033505700653,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
8,-39.00567751662299,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
9,-40.01387079969243,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
10,46.74731560792096,sgE,priority_seed_20250416_24000,full_panel,arabica_introgressed,3.0
11,54.15455269533298,sgE,priority_seed_20250416_24000,full_panel,arabica_introgressed,1.0
12,-51.71469570364366,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
13,-53.16740785608057,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
14,-44.80364291683158,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
15,-36.45152671193411,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
16,22.24123071732802,sgE,priority_seed_20250416_24000,full_panel,arabica_introgressed,5.0
17_BMJM,-49.98128097298835,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
18_E123,-39.4751357673092,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
19_E237,-39.02048863627075,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
20_E261,-41.18593950973079,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
21_E383,-39.17822167484911,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
22_E516,-45.1393561319244,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
23_Erecta,-49.67655338539701,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
24_ET59,-42.54271638317129,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
25_JK1,-52.09110249263573,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
26_Moka,-50.91063833117725,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
27_Rubi,-49.56380770546036,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
28_Topazio,-49.79092688152111,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
29_CostaRica95,1.87278456072821,sgE,priority_seed_20250416_24000,full_panel,arabica_introgressed,6.0
30_OroAzteca,39.71625099314016,sgE,priority_seed_20250416_24000,full_panel,arabica_introgressed,4.0
31_ArabustaPizze,48.07600040283449,sgE,priority_seed_20250416_24000,full_panel,arabica_introgressed,2.0
32_Bourbonpointu,-53.30375990568102,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
37_Catuai99,-50.3917998788725,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
38_Et38C3,-43.20225507774651,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
39_Guatemalense,-50.27768261820459,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
40_BU-A,4.937257428953245,sgE,priority_seed_20250416_24000,full_panel,eugenioides,
LINN32,-36.2391229068034,sgE,priority_seed_20250416_24000,full_panel,arabica_wild,
Amsterdam,-51.92944903221669,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
BP409,20.74636452436562,sgE,priority_seed_20250416_24000,full_panel,canephora,
Q121,9.392776926011493,sgE,priority_seed_20250416_24000,full_panel,canephora,
BUD15,7.388962639855265,sgE,priority_seed_20250416_24000,full_panel,canephora,
DA56,-2.262240954300694,sgE,priority_seed_20250416_24000,full_panel,eugenioides,
BB1,-50.78364143822853,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
TIP1,-51.24921585454604,sgE,priority_seed_20250416_24000,full_panel,arabica_cultivated,
1,-52.56127391712124,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
2,-55.30932405096025,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
3,-59.39998222004362,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
4,-48.36062372081439,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
5,-56.11109059545572,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
6,-49.72558152298328,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
7,-52.9175103274997,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
8,-65.58225426616866,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
9,-63.70836281645195,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
10,48.06911949105599,sgE,priority_seed_20250416_24000,arabica_only,arabica_introgressed,3.0
11,48.87848598128075,sgE,priority_seed_20250416_24000,arabica_only,arabica_introgressed,2.0
12,-99.15121804899515,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
13,-99.10423095100676,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
14,-81.13157743618736,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
15,-53.50614882400261,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
16,20.0950477781912,sgE,priority_seed_20250416_24000,arabica_only,arabica_introgressed,5.0
17_BMJM,-91.60676430219553,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
18_E123,-63.69611679625394,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
19_E237,-58.77411038660434,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
20_E261,-70.62548505757039,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
21_E383,-63.39161713067721,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
22_E516,-85.1291296162037,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
23_Erecta,-95.53419646866058,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
24_ET59,-75.10536629362039,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
25_JK1,-95.81667513831366,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
26_Moka,-99.0778993335163,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
27_Rubi,-98.10116758497465,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
28_Topazio,-99.28126249225468,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
29_CostaRica95,-19.50880962220847,sgE,priority_seed_20250416_24000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,33.11868619805342,sgE,priority_seed_20250416_24000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,62.64118926809425,sgE,priority_seed_20250416_24000,arabica_only,arabica_introgressed,1.0
32_Bourbonpointu,-99.02952660970072,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
37_Catuai99,-99.8966494003765,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
38_Et38C3,-78.41204444094419,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
39_Guatemalense,-99.28335592255927,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
LINN32,-25.48410186146904,sgE,priority_seed_20250416_24000,arabica_only,arabica_wild,
Amsterdam,-97.21440736984015,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
BB1,-99.42575268410857,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
TIP1,-97.4700751821395,sgE,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
1,-55.25511271279298,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
2,-57.09171864926954,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
3,-57.77473341097452,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
4,-54.43407721097265,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
5,-57.16952961892456,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
6,-54.85449610587936,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
7,-55.84079802437199,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
8,-59.26129301962063,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
9,-60.71774169932397,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
10,70.17421429111981,sgE,priority_seed_20250416_48000,full_panel,arabica_introgressed,3.0
11,80.72940510169792,sgE,priority_seed_20250416_48000,full_panel,arabica_introgressed,1.0
12,-77.79870405190765,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
13,-79.3080873880464,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
14,-68.11447779812568,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
15,-55.63932417620296,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
16,37.61726481846819,sgE,priority_seed_20250416_48000,full_panel,arabica_introgressed,5.0
17_BMJM,-74.8100431073391,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
18_E123,-59.4915833152412,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
19_E237,-58.72503124608581,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
20_E261,-61.69654250291468,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
21_E383,-60.16131877003792,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
22_E516,-67.25672483567882,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
23_Erecta,-72.72624576211429,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
24_ET59,-65.285909384154,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
25_JK1,-78.50038710053543,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
26_Moka,-77.52554876116628,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
27_Rubi,-75.15512549708973,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
28_Topazio,-74.88980360198045,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
29_CostaRica95,4.573870439083166,sgE,priority_seed_20250416_48000,full_panel,arabica_introgressed,6.0
30_OroAzteca,58.80217881586506,sgE,priority_seed_20250416_48000,full_panel,arabica_introgressed,4.0
31_ArabustaPizze,71.51621132559211,sgE,priority_seed_20250416_48000,full_panel,arabica_introgressed,2.0
32_Bourbonpointu,-78.8733393152442,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
37_Catuai99,-75.6865804401892,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
38_Et38C3,-65.87834872039724,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
39_Guatemalense,-76.50312692122897,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
40_BU-A,4.302342414259499,sgE,priority_seed_20250416_48000,full_panel,eugenioides,
LINN32,-52.12290539256853,sgE,priority_seed_20250416_48000,full_panel,arabica_wild,
Amsterdam,-77.89500564953822,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
BP409,29.60097022601531,sgE,priority_seed_20250416_48000,full_panel,canephora,
Q121,12.98547099029736,sgE,priority_seed_20250416_48000,full_panel,canephora,
BUD15,9.920396590342193,sgE,priority_seed_20250416_48000,full_panel,canephora,
DA56,-1.826030433150038,sgE,priority_seed_20250416_48000,full_panel,eugenioides,
BB1,-75.57768926274204,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
TIP1,-76.85789285403929,sgE,priority_seed_20250416_48000,full_panel,arabica_cultivated,
1,-76.52935085143109,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
2,-81.11959365023502,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
3,-86.68583918187701,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
4,-69.93576770282442,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
5,-81.03429860760953,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
6,-73.17686108933864,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
7,-76.95462952181127,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
8,-93.98838120562331,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
9,-92.9972206392999,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
10,69.54612239009705,sgE,priority_seed_20250416_48000,arabica_only,arabica_introgressed,3.0
11,71.33116334728027,sgE,priority_seed_20250416_48000,arabica_only,arabica_introgressed,2.0
12,-143.268735536473,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
13,-143.8159147827577,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
14,-117.3734767764169,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
15,-77.63157685616122,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
16,33.96954090019091,sgE,priority_seed_20250416_48000,arabica_only,arabica_introgressed,5.0
17_BMJM,-132.4558092844152,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
18_E123,-93.26994979493037,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
19_E237,-85.19956629846659,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
20_E261,-100.0724063773149,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
21_E383,-94.14554904583831,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
22_E516,-121.4478206007117,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
23_Erecta,-138.0224266113509,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
24_ET59,-110.06001870532,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
25_JK1,-139.2087238596473,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
26_Moka,-143.685490408131,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
27_Rubi,-142.8889345138044,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
28_Topazio,-142.9758371323955,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
29_CostaRica95,-23.38340460484639,sgE,priority_seed_20250416_48000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,48.59055667982182,sgE,priority_seed_20250416_48000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,89.44439713132397,sgE,priority_seed_20250416_48000,arabica_only,arabica_introgressed,1.0
32_Bourbonpointu,-143.1754458131085,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
37_Catuai99,-143.9894419428364,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
38_Et38C3,-114.104420596331,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
39_Guatemalense,-143.685277438589,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
LINN32,-37.67868332629376,sgE,priority_seed_20250416_48000,arabica_only,arabica_wild,
Amsterdam,-141.1659858381771,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
BB1,-142.9896052778681,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
TIP1,-141.6760785026682,sgE,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
1,-22.26734120264993,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
2,-22.35812991360092,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
3,-22.1908601185254,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
4,-21.40478001595414,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
5,-23.21291286976864,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
6,-21.71416229320741,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
7,-22.88791145937326,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
8,-23.08215930701869,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
9,-23.85728586359952,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
10,27.47356611054942,sgE,priority_seed_20250417_6000,full_panel,arabica_introgressed,2.0
11,30.05370561673619,sgE,priority_seed_20250417_6000,full_panel,arabica_introgressed,1.0
12,-28.55293277508412,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
13,-29.30197091899276,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
14,-25.98753410136644,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
15,-21.90139811206653,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
16,16.64749547219229,sgE,priority_seed_20250417_6000,full_panel,arabica_introgressed,5.0
17_BMJM,-28.18352345999049,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
18_E123,-23.06137574352369,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
19_E237,-22.11714735924654,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
20_E261,-23.99165839386273,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
21_E383,-23.29791071874394,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
22_E516,-25.03502130742193,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
23_Erecta,-26.89910790113048,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
24_ET59,-25.47923405498769,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
25_JK1,-29.44939485796791,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
26_Moka,-28.36864450337245,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
27_Rubi,-26.55513559063252,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
28_Topazio,-27.68219861377765,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
29_CostaRica95,2.457094739797558,sgE,priority_seed_20250417_6000,full_panel,arabica_introgressed,6.0
30_OroAzteca,21.77668972497732,sgE,priority_seed_20250417_6000,full_panel,arabica_introgressed,4.0
31_ArabustaPizze,25.51517678843237,sgE,priority_seed_20250417_6000,full_panel,arabica_introgressed,3.0
32_Bourbonpointu,-29.65444743999561,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
37_Catuai99,-28.82316983635308,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
38_Et38C3,-25.8010897983675,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
39_Guatemalense,-28.17947911298543,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
40_BU-A,3.089211365287284,sgE,priority_seed_20250417_6000,full_panel,eugenioides,
LINN32,-20.56459378358148,sgE,priority_seed_20250417_6000,full_panel,arabica_wild,
Amsterdam,-28.40018595259808,sgE,priority_seed_20250417_6000,full_panel,arabica_cultivated,
